"","786-0","A498","A549/ATCC","ACHN","BT-549","CAKI-1","CCRF-CEM","COLO 205","DU-145","EKVX","HCC-2998","HCT-116","HCT-15","HL-60(TB)","HOP-62","HOP-92","HS 578T","HT29","IGROV1","K-562","KM12","LOX IMVI","M14","MALME-3M","MCF7","MDA-MB-231/ATCC","MDA-MB-435","MOLT-4","NCI-H226","NCI-H23","NCI-H322M","NCI-H460","NCI-H522","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","RXF-393","SF-268","SF-295","SF-539","SK-MEL-28","SK-MEL-5","SK-OV-3","SN12C","SNB-19","SNB-75","SR","SW-620","T-47D","TK-10","U251","UACC-257","UACC-62","UO-31"
"sorbitol",3.64493300011274,7.39691083979971,-0.709575596134701,0.947354458611609,0.190298791626595,1.34861013753987,-0.81012274089383,-3.75633091903314,-1.71627573539902,0.737542556797727,-2.45271470242272,-3.75633091903314,-3.75633091903314,-3.75633091903314,-0.440263475567017,-0.948047920365278,-0.600920074624132,-2.44222232860507,-3.75633091903314,1.59072177000984,-2.65290132937773,-0.699778634400805,-2.89611075685528,-0.227129022091666,-3.75633091903314,0.586244326696986,-3.75633091903314,-3.75633091903314,-0.194845147054826,-0.161115446122722,-1.07805594614046,-3.75633091903314,-3.75633091903314,-1.32915966411844,0.918895031856273,-2.6408537016132,-0.485330650706696,-3.75633091903314,-3.75633091903314,-0.663526169914858,5.49606815168586,-1.8092797989821,0.933320837048955,-1.42533331489993,-0.258425152581204,-3.75633091903314,0.0252650888235369,0.15661234669764,-3.75633091903314,-0.050900898300038,5.11963284691125,-3.75633091903314,-3.32674511118514,-1.39592867633114,-2.69276579025567,-1.19099722506091,-3.75633091903314,-0.680382065799839
"Spermidine",0.0565835283663675,-0.375665110554912,-2.78587519464715,-0.193194780765159,0.0445106960657926,1.01697167246751,-0.262457443202273,-0.0464243370913519,-2.78587519464715,-2.78587519464715,0.189033824390017,-2.78587519464715,-2.78587519464715,-1.33764256574134,-0.756330919033137,-2.78587519464715,-2.78587519464715,-2.36092222650323,-2.78587519464715,0.628229225991282,-0.121863233373052,-1.79419046285916,0.18987725910617,-0.199807603836812,-2.78587519464715,-1.18442457113743,-2.07096652135414,-0.549338590990435,-2.78587519464715,-0.364632545841601,-2.78587519464715,-2.78587519464715,-2.78587519464715,-2.78587519464715,-0.136061549576028,-2.78587519464715,-0.0664273617389761,-2.78587519464715,-2.21535643068932,-1.084160447664,-0.0684430030600603,-1.2804514589112,-1.42146376843828,-2.78587519464715,-0.839940351683892,0.336854639125465,-0.35783756627123,-2.78587519464715,-2.78587519464715,-1.57920323143247,0.309952247228744,-0.2688167584278,-2.78587519464715,0.373694606955954,-2.78587519464715,-2.78587519464715,0.146655222119465,-0.588573754273535
"succinate",0.599317793698226,0.122010020125813,-1.0350469470992,0.0662614422687213,-2.08110496814373,1.27600029713696,0.0195833156475546,2.34851571723545,-3,-1.5200796491363,2.18290413145547,0.389933863040851,1.02005765234125,-2.19319478076516,-0.505669733448303,-2.45798964446339,-0.87390817890909,-0.556393348524385,0.0607391578576785,0.0360930025785834,1.73436640311825,-0.133949257777183,2.78826808286684,0.776525151421912,-0.199807603836812,0.16178021505658,3.16890941422055,0.781849272405971,-2.355989930961,2.4240262825061,-1.04990490582631,-0.936036941268035,0.408892978980943,-0.324334592594458,0.250557400665779,-0.602379553798566,-0.565616411916344,-0.893428335801956,-1.39846194307666,-0.0291463456595165,0.0662614422687213,-0.904188075228695,-0.110915901401851,-1.53115605702536,2.87046336202581,1.09536185612286,-1.21647350007605,-3,-0.169744675832317,-0.919569729679265,0.245698473678607,-0.982790709967777,1.97575245375332,0.386994834693852,-0.305194079127561,-0.107803289534515,2.71757589924478,-0.45139897498005
"tetradecanoic acid",0.129173093135176,0.190930859562615,-0.620379037944292,-0.0755200076409777,0.316531954326419,0.441837558622559,-1.53393849769669,-0.228818690495881,-0.477274631406783,-0.771027430239839,0.0772429989324604,-0.181694778381855,0.3440709779247,-1.27229732716276,-0.0257154402592431,0.12212049105055,-0.00144341686966872,-0.171368418311981,-0.0370191894308059,-0.784217876784379,0.886745224742109,1.04264433740849,-0.192645077942396,1.18269229751619,0.252980741169871,-0.194294815161489,0.627918065623229,-1.10056653821849,-0.0389941316158636,0.146655222119465,0.282538650201238,-0.238431038693137,-0.380821783940931,-0.0548917584960722,0.332278283056929,0.73667702630028,-0.188803011648002,0.515342405074529,-0.00723156923107586,-0.879205718671359,-0.569893179003508,-0.214798220180946,-0.106249498279434,0.933068991881013,0.207268173112028,2.45057343711766,0.293566675820053,0.777086511367084,-0.48129701795546,0.0726775044866682,-0.312342046058164,-0.527685535647909,0.50351835424252,0.337615955787401,-0.771027430239839,1.29140709925163,2.13684760419288,0.143175702697771
"threonine",-0.218710237021592,0.156072960950567,1.10601323762212,1.20518395570116,-0.716275735399021,0.12300395405482,-1.81265452576275,0.214953702267858,0.382943869568991,-1.09747615137262,0.550243998709518,-0.26592268515862,0.417560009047555,-1.39719475367513,0.0658020583957461,-0.564904848379903,-0.557808449217429,-0.22431729826094,-0.394663709094561,-0.107285173155849,-0.321327097152827,1.26343509880704,0.542010355536609,0.254997086768376,0.0565835283663675,-0.875671864997798,0.0224269993032424,0.294743265561132,0.325002566036812,0.297876155046095,-0.631138546779989,0.62854031926276,-0.288651940013064,-1.07805594614046,0.403085896762037,-1.38961490239894,-1.13606154957603,-0.189899701203578,-1.88718868116597,-1.02034044828418,-0.565616411916344,0.0172092900322231,2.2814509804023,0.776525151421912,1.01958331564755,0.473353994869667,-0.116118557746519,2.27907503249815,-0.6363616532278,0.0845178711562702,-0.219269963523624,-2.28162010623383,0.469538715461404,-0.655171503002559,-0.144010302691519,0.385154896884344,1.04427753323039,1.04590888229142
"trans-4-hydroxyproline",0.580467119703029,-0.196772963565073,-1.24982229440694,0.0153072527878484,-0.447458976971221,0.833767176015375,0.0890461078960686,2.39341620047154,-0.524223342863477,-1.47794425083904,0.627295543481579,2.49859128636869,1.96716860753263,1.93269114167826,-1.77102743023984,-2.42921326804321,-2.19539568895843,-1.45534976259069,-0.234465253637023,3.70280527725422,4.35677766780427,0.0653425281988719,1.76807843501646,1.03749936666157,0.0191088229477047,-0.242407755243836,3.52815453566957,2.21184288015933,-3.05489175849607,2.66045710067574,-2.28396024468834,-0.791690846223074,0.152291603603174,-1.64235416460949,-0.00771496512800556,-2.65290132937773,-1.67422983881824,-0.871266685877797,-2.26765843235924,2.36550591342897,-1.05989590864295,-2.29335894269059,-0.107803289534515,-2,1.98173090173552,3.80374366850523,0.22650852980868,-1.55074678538324,-2.54231816331266,-2.21535643068932,2.63490299258625,0.922197848396367,0.870529119907312,0.126972856257766,-0.169744675832317,1.14361110183821,1.40090220052138,-1.18661213037519
"tyramine",-0.109358756036556,0.325674234120257,1.24579986841744,1.35464021963489,-0.135005017093153,0.852265238191753,-2.92139016530363,0.292389125728106,0.686463175371778,0.0690146779151805,0.172487515510134,-0.351687961730222,-0.446803355491686,-2.50362287326922,-0.327951882515132,-0.721024050297185,-0.424042312540053,-0.180604305887845,0.034685266209719,-1.94341647163363,-0.787534418568843,1.75331927774404,-0.209784021131544,0.462924828675394,-0.713118852211838,0.0881415968690176,-0.180059378576025,-1.43700461933405,0.583037623796664,-0.125006361067033,0.19828459665696,1.49859128636869,-0.289239476181188,-0.0350469470992008,0.959770155211467,-1.16704249290919,-0.186612130375191,0.196187350989054,-0.857259827883918,-1.17136841831198,0.0876891286072285,0.255802836602718,2.73241393215014,2.55237707109487,0.250759501253193,0.196187350989054,-0.0077149651280054,1.85864415075446,0.53173494247986,1.59931779369823,-0.986597295397512,-3.0790715709912,0.106124940230738,-0.426625473554056,0.185655145935047,0.776244389517574,1.0598167185418,1.73696559416621
"tyrosine",0.00192231213102866,0.0724488500696921,1.21661006874244,1.13990601396524,-0.559224939307548,0.282933963271499,-2.6559290220753,0.235522842265223,0.329602022772783,-1.22431729826094,0.960264567498996,-0.197599959885161,0.607547318220792,-3.25153876699596,0.397985454436371,-1.24582511580157,-0.518701058452435,0.13224779829844,-0.745809113331335,-0.237296844420186,-0.24696603720614,1.29199639534841,0.12565110166152,0.648005179810493,0.180147861158429,-0.42597924956077,-0.450741560960523,-1.7353634895697,0.462226862991297,-0.437004619334055,-0.131313234677865,0.19954148220841,-0.327348370671615,-0.899695094204314,0.924479992359022,-1.30876363568891,-1.06894735371749,-0.15789274551037,-1.59074485331516,-1.45403163089471,-0.502259911390907,-0.128156351490682,2.20069266615472,0.738119288782576,0.674159305336523,0.554834395894193,0.196187350989054,2.24305970607253,-0.639354797539784,0.315373007919827,-0.172451929471351,-2.10366355917359,0.527404022351407,-0.622968823300901,-0.0140138955478287,0.542010355536609,1.04986306706346,0.841302253980942
"uracil",-0.745809113331335,-3.55639334852439,0.420078115979374,0.16478627814334,1.47352717715676,-2.10159814000781,-6.265344566521,-0.404814639562728,1.00910825613038,-0.394031641158542,-0.439611115148536,-1.75470717655347,-0.403541860441014,-6.265344566521,-0.513199831421065,0.0257375614136083,0.120351940365222,0.321543324904847,-2.68656064072896,-5.55074678538324,2.19545259414053,1.39980911166427,0.34255474547732,-1.21312488339074,-4.74339186332564,0.290817562347332,1.43669488755288,-3.34617564113404,0.243262859637728,0.115477217419936,-1.65744525452268,-0.124482030681145,-1.87832144341175,0.993734736927547,-0.982790709967777,-2.79252357065652,1.61714172779741,1.88609486407614,1.45628048151073,-0.799202726294145,-0.0164439029286127,-1.11299471305964,-0.818579359719858,0.275404429416964,2.13892366057998,3.16204886834889,1.56445946777,-0.302226180444814,-1.36339471218275,2.0264459803038,-3.47393118833241,-5.85030706724215,-0.012072832300575,1.8471951865894,-6.265344566521,2.4743062402884,1.27182404556692,0.507583240822409
"urea",0.341036917835067,0.184280294419382,-1.2276920250416,0.134440011212104,0.689150037062619,0.719256467995201,-1.6067668710395,-1.34617564113404,-1.8347847951281,-0.395296054071106,0.00432160595009379,-1.02326977932285,-0.413115187147815,-3.12029423371771,0.207059886813985,-0.725788044854721,-0.704472874033337,-1.42404231254005,-0.210340294529949,-0.893428335801956,0.895561145667103,-0.415678839605427,-0.473931188332412,-0.109358756036556,-3.12029423371771,0.43153381917504,0.628229225991282,-2.53393849769669,-1.70212384495391,0.177598929327733,0.17802406415942,-3.12029423371771,-0.326142103844744,0.0667206799109533,0.348987756974268,-2,0.163069294851255,-0.637857449153282,-0.473931188332412,-0.687334826441606,0.55450699431764,-0.0964474917633441,-0.142947935161268,-0.717856771218502,0.317111078589587,0.254594043033141,0.590402413054273,0.159198594849254,-0.0923401721467106,0.421155960662223,-0.249250590400694,-3.12029423371771,0.544650237409313,-0.850307067242151,-1.19539568895843,0.0252650888235369,0.374436734050965,-0.0805963501088843
"valine",0.0899500521868504,0.208517259805544,1.35219353774503,1.2904244038653,-0.576332195577716,0.341036917835067,-2.85725982788392,-0.0990205173087369,0.273416424360915,-0.441569082027968,0.561040950417768,-0.590020790544185,0.160059648316108,-2.85030706724215,0.29709357024747,-1.13289427049735,-0.481968507397831,0.115921055307112,-0.269396270402207,-1.6363616532278,-0.951763814347152,1.62527048937469,-0.229382353343797,0.562669826102702,0.203305582145681,-0.156284090772926,-0.797530036204288,-1.36959452851768,0.775401775822314,-0.315330849780717,0.138814468902282,0.92650553855471,-0.164345361742466,-0.69121199900059,0.661445586525228,-1.0659238911211,-0.513199831421065,-0.115076524446693,-1.55356730444562,-1.58064089477106,-0.0484122051852459,0.236339539168374,2.51020240620857,1.43633954394495,0.480609810872466,0.324234562270531,0.0767870990895486,2.18713429147454,-0.190997225060914,0.87263179113525,-0.368973346574436,-2.63785744915328,0.55581615506164,-0.779257315882645,0.0671797714155079,0.659924558402378,0.846125533127317,1.39707276063678
"xanthosine",0.336473830085142,-0.24254998376871,-1.7345631039509,0.0899500521868504,0.569491091958716,-0.415678839605426,-3.21089678249862,-0.678841547724056,-0.502941231375654,0.0731347046302154,-3.21089678249862,-3.21089678249862,-3.21089678249862,-3.21089678249862,-0.185517936131698,-3.21089678249862,-0.0125578533308246,-0.686560640728963,-3.21089678249862,-3.21089678249862,-2.79585928321977,-0.713907425634527,-3.21089678249862,2.16810712952739,-1.73216460790239,-3.21089678249862,-2.55074678538324,-3.21089678249862,0.296702118599189,-3.21089678249862,-3.21089678249862,-3.21089678249862,-3.21089678249862,-0.923212900910451,-1.37332724739401,-3.21089678249862,0.34255474547732,-3.21089678249862,-3.21089678249862,-2.7115429972863,1.76397805922879,-3.21089678249862,-0.333394880112909,-0.24696603720614,1.18565514593505,-0.312342046058164,1.54744982914397,-1.10573193951482,-3.21089678249862,-0.936957320910663,-3.21089678249862,-3.21089678249862,1.20643484743347,-3.21089678249862,-1.55780844921743,1.62027359712869,-3.21089678249862,-0.958289748115163
"(2-Aminoethyl)phosphonate",-0.389614902398937,0.491340046878717,-2.22431729826094,-2.22431729826094,-2.22431729826094,-1.41888982477445,-0.347398782403481,1.12521024755851,-0.0755200076409775,-2.22431729826094,0.886224959665829,-0.117683020261174,-2.22431729826094,0.510624407276568,-2.22431729826094,-2.22431729826094,-2.22431729826094,-2.22431729826094,-1.36959452851768,1.5107931731469,-0.157356327939257,-2.22431729826094,-1.17245192947135,-0.717066036728501,-2.22431729826094,-0.0573916638883367,-0.821126041830205,0.81174502066282,-2.22431729826094,1.37295209791183,-1.58064089477106,-2.22431729826094,0.151858816727005,-2.22431729826094,-2.22431729826094,-2.22431729826094,-0.272878239206402,-2.22431729826094,-2.22431729826094,1.9664304673063,-1.70055994773747,-2.22431729826094,-2.22431729826094,-1.33764256574134,-0.91366912823958,-0.275204229296521,-1.24354597624243,-2.22431729826094,-2.22431729826094,-1.07096652135414,0.404176506647077,-1.23559722312694,-0.219269963523624,-1.07096652135414,-1.50362287326922,-1.08314123530025,-1.57203632627689,-1.48465759492547
"2,3-diphospho-D-glyceric acid",-0.233334171618374,-0.465938397578882,-0.638231640580846,-0.0902908890736066,0.445020365494558,-0.965784284662087,0.356519463147822,0.143611101838209,0.607862902831235,0.442899274633353,0.01292617444427,0.286092574365473,0.180147861158429,-0.315330849780717,0.224863495376295,0.780170092731374,0.281747698952869,0.200378797984026,-0.00819852304803079,-0.461296304267336,-0.0969617298870881,0.625114598182053,-0.602379553798566,-0.0816137655536519,-0.203125416815109,0.321158452275944,-0.370837695368309,-0.288651940013064,0.389566811762726,-0.492755062624067,0.142740172116082,-0.215914857265243,0.220329954879556,0.796874583184891,-0.650634722405787,0.890122382227627,0.0556584273145413,0.922705303568989,0.460829917792934,0.517023672064581,-0.542318163312663,0.248534836138679,-0.542318163312663,0.369978234367937,-1.03307739724943,-0.440263475567017,-0.975207538548713,0.21867785616951,0.739272061549375,-0.889859515080677,0.252173413202027,0.538703695732664,0.0257375614136083,0.298658315564515,-0.603840510926846,0.936842061002786,-0.326745111185138,-0.0593947118198087
"2'-deoxyadenosine 5'-diphosphate",-1.62593428177746,-1.62593428177746,0,0.140996733788031,-1.62593428177746,0.0323359821196901,-1.62593428177746,-1.62593428177746,-1.62593428177746,0.738407568340113,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-0.135005017093153,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.04097178105631,-1.16380654005893,-1.62593428177746,-0.091315166745946,-1.62593428177746,-0.114555789901826,-0.77595972578207,0.0989584800881688,0.812018958770714,-0.879205718671359,-0.0218043703183484,0.111476519934597,-0.919569729679265,-1.62593428177746,-0.785046297732142,-1.62593428177746,-0.358453970912476,-1.62593428177746,-0.3040061868901,-0.352915787371046,-1.62593428177746,-1.62593428177746,-0.937878288092203,-1.62593428177746,-1.62593428177746,-1.62593428177746,-0.553214437856878,0.477159211186641,-0.161653263478769,0.454877763810635,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-0.976153258045632,-0.959224438812508,-1.62593428177746,0.337235347675211,0.0561210519909089
"2'-deoxyuridine",-3.26534456652099,-3.26534456652099,-1.44811489652828,-0.615581735779548,-3.26534456652099,-2.53115605702536,-3.26534456652099,-1.92869496592687,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-2.41888982477445,-2.09131516674595,-3.26534456652099,-3.26534456652099,-3.26534456652099,0.681374298698978,-3.26534456652099,-0.809279798982096,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,0.16349873228288,-3.26534456652099,2.62347672284145,0.0162585848637904,-3.26534456652099,-3.26534456652099,-0.46394709975979,0.00910825613038187,-0.162191281400682,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,0.146655222119465,0.302562770020431,0.805430045133112,0.485426827170242,-3.26534456652099,-2.26303440583379,0.714868261101214,-2.50908763374603,0.913288366806669,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-0.547228873274641,-0.240134003723715,-1.73056782296806,-0.321928094887362
"2'-deoxyuridine 5'-triphosphate",-2.17136841831198,-2.17136841831198,0,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-0.829647596676058,-2.17136841831198,-2.17136841831198,0.040307988653537,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-0.433103683994151,-2.17136841831198,-2.17136841831198,-2.17136841831198,-1.44483827681209,-2.17136841831198,-2.17136841831198,-2.17136841831198,-1.05489175849607,-2.17136841831198,-2.17136841831198,-1.32192809488736,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-0.227692025041597,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198
