"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"SLC39A9",7.7859428847613,8.231221228721,9.397460747447,8.02901114189241,7.72314902532467,8.32822616367557,7.6955763758166,8.70804928619995,8.45285900588661,9.0045014203248,8.39317595726061,8.86201740787558,8.89814790633578,9.37829487759026,9.03754698141594,9.38024461212727,7.84109260761079,9.13929555831024,8.15329873352912,9.65713979446155
"ABHD17C",5.97498834135519,5.82017921775942,9.61452583355788,6.84674414858761,6.15583037389803,7.25171918727099,2.26303741144533,8.16791991571518,8.30241049612391,5.73335461179708,6.55765530787775,6.96347423957545,7.36369683243432,8.41362797133194,6.7970131075749,7.97785236519827,6.9886848003702,7.58120065726151,9.49745271593705,7.16289490005134
"NAB2",6.38715589002797,2.76553686797177,5.50779495727449,3.65535297360816,5.93545998353975,4.34340853298485,3.82782004059939,5.80477663604078,3.91647759986458,2.40599508173938,6.24792770327187,5.539159121365,6.00674705680994,3.36457383296997,6.57137358767614,5.10852487495058,3.15380695708379,5.00898923126912,2.0703927628755,5.88996044294615
"LSM11",4.52356258331559,5.09170025721447,4.48542747123038,5.82017921775942,4.41278220265993,5.65248678173624,5.81506327344418,5.01346270646131,4.93073781057758,5.43295974123325,4.56681576274285,5.16591234080055,5.15380574133039,4.30012445690134,5.18982495413888,6.06824107631952,4.57893931673135,4.7970134967911,4.15380614658164,4.79181459199027
"CCDC124",6.47573359306696,6.17592394160662,5.98641116280645,6.61323710208048,6.89602972410983,7.04439422865353,6.16992520181661,6.15987153855391,7.37417016303022,7.24412603844831,6.70735927013782,5.3957486708619,7.38715580384548,5.70043999558242,6.7865964925697,7.79830984726569,6.43128882146366,6.83541896680604,5.88019597388281,6.06393452140357
"C1orf61",6.05745048880476,5.91169182152266,5.27798511912834,5.97039376800956,5.48542714920035,6.04220677904253,5.73606389854628,4.21723149186296,5.69488047131172,5.55765546103007,5.73876810696778,5.46923511933241,4.87282925192219,5.41278186399924,5.69209265447881,5.58796528881925,4.95884313913225,4.52982157107187,5.84046348564876,5.57591766356991
"PAK6",4.81762376910533,4.86789695806621,6.85174916632471,4.63226879723127,5.05745070542559,5.50462071017776,2.92600131683792,4.29278248529656,5.34340817764138,2.35050007589517,4.61471043297021,5.63226850636542,6.02014679540684,5.47248809639402,2.3785143976646,4.99548497113294,4.30012445690134,4.26303515723727,2.70044193767022,4.65535240111047
"FAM163A",3.03562566911384,2.86789844028588,2.40599508173938,2.56071739971824,2.98185447948484,2.88752722032816,3.33628481627466,4.54225866894921,3.29278322136489,2.45943424171681,2.90689251920062,3.16992660443591,2.32193098027456,2.94486031943625,3.15380695708379,2.88752722032816,3.43296074310423,3.43296074310423,2.35050007589517,3.03562566911384
"ZNF143",6.48864370051024,7.38543112347911,6.91647676386611,7.4602511808686,7.2230364344678,6.40258592876391,7.37851170995415,6.59544413378234,6.67242548341218,6.80735505086966,6.74819298379364,6.5499772967414,6.24412613361288,6.69069658363839,6.39746089719291,6.13750372867819,6.3074287073507,6.39059907750657,6.69905198287103,6.19377194048615
"NEO1",3.40599372070825,1.43296475058118,2.26303741144533,0.378522720865208,2.88752722032816,2.98185447948484,3.07039104538447,1.80735904403755,2.74416324884498,2.72246821037101,3.05311307464531,3.56071617709688,3.10433833736613,2.3785143976646,3.5360541439423,3.98185356638758,2.3785143976646,3.08746453853762,2.82782105658073,2.40599508173938
"ZBTB8A",6.89845035373787,6.51254311311383,7.07038943523477,4.92124636472249,6.27798493321406,7.03562401969223,5.59395158264301,6.73876797188399,6.73199792236293,7.3056058807798,6.52825889906339,7.14771382409369,7.30833912116117,6.69488033205546,7.18685716619534,6.22110391875862,6.96578440007769,7.77939112520251,4.61471043297021,6.75087457361181
"PAFAH1B2",8.64313469794268,8.30195344083887,9.3824078979116,8.51609400282431,7.88874330977147,9.13929555831024,8.72280756531617,8.35358799330104,9.51983281156575,8.9460290187672,8.89390824540293,8.83099051292899,9.32305478286616,9.17242753364886,9.01402049822006,9.55497251533262,8.04657842118519,9.19819947999818,8.75221340132282,8.86139716065628
"LOC101059948",3.7441621722081,3.71149600794359,4.64385676685263,3.83794425076833,3.77610504113485,4.14567827027735,4.3219288162347,3.18586813068963,4.31469725062849,3.24792903206915,4.12101623009621,4.45285962347852,4.19377253175441,3.6667577278647,4.51727632320728,4.12101623009621,3.70044082790608,4.15380614658164,3.89724139382618,4.08746368989423
"C16orf72",7.41616424920005,6.62205196592287,6.88264317162413,6.40769281859441,6.7865964925697,6.61470999132898,6.93428071160364,6.65963932971545,6.85049953877502,6.70321160584556,7.25455634638853,6.72928098200242,7.13852790381369,6.76950742367226,7.34961306027915,7.83415504462196,7.01346237147026,7.44045402687974,7.35491059971721,7.31831693172941
"DCDC2B",3.13750516317519,3.21723226750483,3.6667577278647,4.28540295870567,2.26303741144533,3.57289088076885,3.26303590864035,2.84799891029667,3.78659740732162,2.67807415932188,2.65535411860286,3.21723226750483,4.82781953260844,3.49825214424854,3.7441621722081,4.70597845443914,3.27798623461347,3.5360541439423,4.57289027459484,4.68369701566634
"COL1A2",7.2230364344678,2.82782105658073,2.60881160774742,4.03562478942255,8.33494367540593,2.20163699745981,3.81762428069904,2.16992820742773,3.75488857082607,2.35050007589517,2.53605538764331,2.20163699745981,2.70044193767022,2.29278469350044,2.76553686797177,6.62789876174586,4.30012445690134,2.3785143976646,2.16992820742773,2.32193098027456
"INTS7",6.9116917016975,7.24887643768888,7.330916967723,6.80992899430387,6.32732826229308,6.51884998603539,7.40087952164875,6.52669500201648,6.29645759092022,7.34251927855124,6.47086236206251,6.29094058665591,6.04220677904253,5.54843693296418,3.5484378577682,6.68790066241236,7.32553042151114,6.41785268362215,7.15481821029386,6.56529267292474
"CTBS",6.8899603213024,6.71973119362793,6.49185325662912,7.15684162568826,8.07199863436491,6.82273027539107,7.14159638055768,6.84799703178889,8.55151605607937,5.67525166837803,5.81506327344418,5.87528884399695,6.08746305341136,7.34251927855124,6.71011776983666,6.68369659464649,7.54766582546165,6.18586674348372,8.25029846528548,7.47411159508386
"HPCAL4",3.00000180336767,1.8875291699121,2.65535411860286,2.53605538764331,3.35049866149034,1.84800091403561,1.8875291699121,4.29278248529656,4.06177706147568,2.45943424171681,1.48543197964333,1.53605787504212,1.8875291699121,3.79701401574587,2.0703927628755,1.76553898957745,3.43296074310423,2.20163699745981,2.32193098027456,1.92600321511712
"SRPX2",4.54225866894921,1.6780764135276,4.0959252636796,0.765543232779434,3.89724139382618,0.765543232779434,2.65535411860286,5.36106683981497,4.24031509266422,3.5360541439423,1.26304041705061,2.32193098027456,0.765543232779434,2.84799891029667,4.03562478942255,1.9634778231882,4.04439499371882,4.54225866894921,1.84800091403561,4.04439499371882
"AOC3",4.6948807498242,3.98185356638758,4.2094541454639,4.60288500241996,4.17791858926471,4.77082957449212,4.68369701566634,3.9634750487791,4.77082957449212,3.65535297360816,3.39231879677338,4.2094541454639,4.44625689167613,3.59693633469669,3.83794425076833,2.40599508173938,6.34163018722078,4.56071556578581,5.13750393360642,3.93546069074292
"FBXL2",5.72519608994782,2.43296207893112,6.52042240568276,3.45943293017765,6.32012377860319,7.10223829893037,5.28169862097154,6.10643228720661,7.13031324851954,4.67807246866528,6.60733046171833,6.5499772967414,5.58796528881925,7.57364726322534,6.9932215806103,4.88752575813848,4.20163464524283,6.5407094176333,5.5789390149124,7.0959245254587
"TRMT12",7.76686021006898,6.83794336800073,7.02125773162249,7.09169993990624,8.1558302221419,7.68018375193354,7.68229244166915,8.59581695584443,6.02901130759244,7.06393441357884,6.87651706934755,7.37330028362256,6.82781915161512,7.66604650044252,7.03672321588328,7.20163395917882,7.2460280755673,7.50223519443181,6.95070180671754,7.56376835470441
"OPCML",3.08746453853762,0.926007011668035,0.584972118656036,1.8875291699121,5.09592484183913,0.137516639099783,0.678080921928466,3.24792903206915,2.13750680259857,1.26304041705061,4.23266152418105,2.92600131683792,1.63227286934698,1.26304041705061,1.80735904403755,2.67807415932188,1.6780764135276,4.06177706147568,0.485437132098016,1.26304041705061
"CYR61",11.811133826827,2.53605538764331,9.50024438651004,5.26303478153558,11.7380077944485,10.0822821384716,5.14159668707924,7.50620846866291,11.9666135995111,2.45943424171681,11.6001452210058,9.97713680620586,12.1774506870336,9.56052392610079,11.8140616919898,7.2526655270532,3.49825214424854,7.58871471052746,3.5360541439423,7.90568790868929
"ATG4B",6.97039365296212,8.07253465331489,7.63081322508898,7.6271691338158,7.78724967377778,7.3593104047525,7.00450150459436,6.44294366167574,6.30378093079672,7.42206485029497,7.63807390960517,7.38197556504981,7.4462563126129,7.56605411430275,7.68790059244656,7.20750255687009,6.89481788454282,7.61176263382229,6.99887256679294,6.9389915563546
"NRG2",4.68369701566634,4.94485891421494,5.8073551796817,4.83289052037344,4.62058699691316,5.22110411214934,4.82781953260844,4.6496160338422,5.46923511933241,4.99548497113294,5.26303478153558,5.49505584825602,5.44956170474936,5.51412257585887,5.70597817806086,6.35931049261455,4.27052968989091,5.51096223565784,4.54843724123225,4.85299808681567
"CLPX",5.78659662324858,6.62205196592287,7.3210262188178,7.33628347714011,5.45614936328009,7.04111164491319,6.74281480456831,7.18189774246755,6.27426184765174,7.40684283966974,6.44625639533623,7.18388355825472,6.41278169466887,7.07574664500642,6.76553487896362,6.8899603213024,7.20163395917882,7.19770825623208,6.54689461418656,6.47897196677005
"OTX2",2.43296207893112,1.9634778231882,2.0703927628755,1.8875291699121,1.72247039626762,1.9634778231882,3.36457383296997,0.137516639099783,2.80735698304905,3.40599372070825,1.4426878274713e-05,3.27798623461347,2.23266382635093,-0.321910061312061,3.21723226750483,1.4426878274713e-05,0.765543232779434,0.263046428242375,1.20164013374315,2.67807415932188
"LINC01272",3.5484378577682,1.80735904403755,4.13750434346279,1.9634778231882,3.00000180336767,3.27798623461347,2.82782105658073,3.98185356638758,3.08746453853762,1.58496730969661,2.58496490521089,2.82782105658073,4.62058699691316,2.65535411860286,3.03562566911384,3.9634750487791,3.89724139382618,3.01792368910115,2.67807415932188,2.98185447948484
"ARPC1A",9.9688107819487,8.82623070983496,10.0666274225482,8.33181272859559,9.29530979282062,9.91498303150125,8.90899302326291,10.2121315737253,10.1446582555765,9.36566631655772,8.29416126465509,9.81458248192732,11.0916337333387,9.6479980050145,8.96693800810929,10.5219929662133,8.81570353536527,8.69139461343637,8.8847810849916,8.82654851906834
"SOS2",2.43296207893112,1.32193386565598,2.43296207893112,1.8875291699121,2.10434001491558,2.94486031943625,2.72246821037101,1.00000721345717,2.51096445031909,1.9634778231882,2.60881160774742,2.51096445031909,3.01792368910115,2.45943424171681,2.48542940340909,2.74416324884498,2.43296207893112,2.58496490521089,1.8875291699121,2.0703927628755
"TMEM134",2.32193098027456,1.8875291699121,2.60881160774742,3.29278322136489,2.00000360673309,2.45943424171681,2.40599508173938,2.29278469350044,3.44625755346239,2.29278469350044,2.98185447948484,2.3785143976646,1.43296475058118,2.63227054242512,2.86789844028588,2.78659845275167,2.84799891029667,2.16992820742773,2.70044193767022,1.63227286934698
"RBM23",8.41151103038197,8.78430769944998,8.10590856093758,8.23074105065271,8.19770820709396,9.18883609775114,8.36150524181229,8.68018371676302,8.59916903042147,8.94573647187141,6.5683363341564,7.97670736911941,8.25266547975172,8.77148950251421,9.21018430026514,8.31696033260463,8.26162488258776,8.73741639973966,8.91288936616139,8.59991287936999
"NANOG",4.29278248529656,1.53605787504212,2.00000360673309,4.27798549095681,1.32193386565598,4.04439499371882,1.92600321511712,3.56071617709688,2.13750680259857,4.80219373403673,1.43296475058118,2.00000360673309,3.80735595255369,2.78659845275167,2.70044193767022,4.23266152418105,1.84800091403561,2.29278469350044,2.13750680259857,2.13750680259857
"NPY6R",3.36457383296997,3.07039104538447,3.33628481627466,3.73335542534653,3.72246711742147,3.49825214424854,3.07039104538447,1.72247039626762,1.6780764135276,1.8875291699121,4.11270096667689,3.12101705923057,3.6205875833742,2.20163699745981,4.08746368989423,2.90689251920062,2.63227054242512,3.08746453853762,2.10434001491558,3.15380695708379
"CNIH4",5.4025860992952,5.44625656078288,5.58796528881925,5.59991313964999,5.32912395517089,5.70321174429996,5.49185341692854,5.70873931720946,6.0245858598904,6.0245858598904,5.50462071017776,5.74685045175632,5.47573375516749,5.32553069134184,5.79701323731365,5.92362484904458,5.77873450690379,5.00450184167258,6.12928322304424,6.20163405718799
"ACTL10",3.97269357291801,3.29278322136489,4.80219373403673,4.67807246866528,4.3219288162347,4.93546021927418,2.63227054242512,5.0443945565387,3.13750516317519,4.71149545729694,4.67807246866528,4.04439499371882,4.93073781057758,5.27426203404642,5.44625656078288,5.37155921108898,5.00000045084213,3.07039104538447,3.77610504113485,4.83289052037344
"AHNAK2",9.25997861795256,4.41278220265993,10.5378978508503,3.05311307464531,8.54187104755077,8.44086920912727,3.5360541439423,6.17990928900734,7.75555532873267,3.87774523137387,8.12308680272765,6.99208872234432,6.24792770327187,9.32057495645642,7.82781908811622,10.1308279470126,3.10433833736613,10.0211188002973,5.83289026726911,7.77807719526178
"ALOX15B",4.91169206117294,5.32192845556108,5.60880953830972,4.85798149260853,6.14159648273154,5.24031471099901,5.28909707139566,6.62935676580637,5.20554930214725,3.15380695708379,4.82273065773066,5.22496675074756,5.20945375554648,4.62643972078426,5.47573375516749,5.18982495413888,5.61471013854274,4.9541967757723,4.44625689167613,5.77610425133866
"PLA2G3",4.71149545729694,5.20163425320629,4.86294774379233,5.53294059997004,5.86789671102946,6.01122747909689,4.74416163388935,6.22496655787393,4.26303515723727,4.2094541454639,5.18189804054498,3.16992660443591,5.76553501156425,4.91647712215123,5.32192845556108,3.32192953758168,5.72519608994782,5.20554930214725,3.65535297360816,3.85798199008933
"THPO",2.67807415932188,2.74416324884498,4.29278248529656,4.98641139036082,5.42290607890469,2.65535411860286,4.4059930401922,4.99095531407461,3.65535297360816,3.41954023982628,4.19377253175441,4.21723149186296,2.72246821037101,2.51096445031909,4.24792827275656,3.6667577278647,5.49825118670811,3.20163542931558,5.87282900572856,4.41278220265993
"ZCCHC9",6.63372195792751,7.49745277581647,7.12928311999461,6.56376843095679,6.09592463091885,6.71011776983666,7.49585510681487,7.34961306027915,7.43128873787763,8.04001573366152,7.10643218251178,7.20457124205903,6.14567765896611,6.39917126475524,8.08055113062258,7.55074686232698,7.08958299904945,6.94134122287301,7.5321611629246,7.04001578847516
"VBP1",10.2579770703459,10.3487281652947,9.06850962154401,10.4972530940535,8.59618979342335,9.75171143213053,10.1117877488394,9.49845036138233,9.62662167060878,10.1785403805146,9.40109285826315,9.93118073554517,9.6775434952628,8.87805094339156,9.83715485661587,9.73927432903719,9.60102791559818,9.15000111814942,9.77906270562579,9.18883609775114
"PCED1B",5.52042256283906,4.82273065773066,5.85299783721451,3.79701401574587,4.59693573854208,6.23457815137752,6.52982110266451,5.33628374496712,5.28169862097154,4.91169206117294,4.78136023814094,5.73064022761075,5.61765141325521,5.38543138233583,5.68088720194677,5.9541965430796,3.56071617709688,5.74146725606375,3.36457383296997,6.69348709689014
"SH2B3",6.52512940784838,7.88203166950916,6.83920391409651,8.4362951614876,7.90147038016283,6.88386527666856,8.62351577807004,6.59245718677015,8.05582475435113,6.91408621663917,7.71630510844618,5.66391412667118,5.44956170474936,7.77082911208995,7.03452398537978,6.81634383329684,7.31015840885488,7.1729275895827,5.44294382750272,6.40769281859441
"FEZF2",3.36457383296997,3.60881042521196,3.26303590864035,3.15380695708379,2.88752722032816,1.48543197964333,4.01792279854948,3.81762428069904,2.03562742849482,2.13750680259857,1.26304041705061,3.41954023982628,2.10434001491558,3.05311307464531,3.98185356638758,2.29278469350044,3.70044082790608,3.84799790842616,4.32912431405011,2.65535411860286
"ZBED4",5.33985035910558,6.78528911150139,4.79181459199027,5.17392733163827,6.58044717035049,4.97269311346121,5.74685045175632,5.5422583593581,3.43296074310423,5.02236825693455,4.62643972078426,5.49505584825602,5.37851197005538,6.22303653103373,3.95419724115757,4.99095531407461,5.88508646940099,4.6496160338422,5.70873931720946,4.97728038149827
"PPHLN1",3.8875262455352,2.84799891029667,4.07895219506027,3.51096318479879,2.90689251920062,2.76553686797177,3.08746453853762,4.00000090168412,3.39231879677338,3.35049866149034,2.82782105658073,4.77610451460411,3.7441621722081,3.33628481627466,3.12101705923057,4.36457313263308,3.27798623461347,2.40599508173938,3.99095576775208,3.32192953758168
"NCAPH2",6.53915896623652,6.51884998603539,5.78135997583283,6.48381593845922,6.21140183211415,6.31650800011879,6.42961613156774,5.65821176843395,5.90929332587289,6.16591213986813,6.39917126475524,6.21529049982283,6.12308695796742,6.28355160837263,6.31106728395521,5.50143946363456,6.66106562236574,5.83035700096841,6.14974732270115,6.0487595298496
"IER2",10.9747013865672,10.2118883067104,10.5642447866606,11.4371798787971,10.4715736227327,10.6497950752692,11.0197992021863,10.8792769200714,9.92911044712456,9.86046627403669,10.7638762936878,10.5379948876778,10.9925843510865,10.5443849304753,10.6378022289814,10.8452548175911,9.79830979865737,11.1080670146529,10.6489866666133,8.98327869262748
"CD81",10.543611885564,10.5637682879836,10.7613019055527,9.29943702232379,11.0281132723589,10.9311068404183,9.82129567718316,9.60936346886384,10.4395192635145,9.6835210362042,10.719388829499,9.23409892179439,10.0681064892979,10.686412991107,10.2851710107681,10.1924161287996,9.32800168459667,11.024724146143,10.6307221712031,9.98427604794518
"SLC17A4",5.21334767059998,5.60585016343623,6.1818978418267,5.91169182152266,5.90689083605767,5.43629545302525,5.91886347573656,7.03891909900295,5.42961629893373,4.9541967757723,6.2816984355352,5.66391412667118,5.20554930214725,5.53605321116583,5.93781540415332,6.17592394160662,6.49825102711798,5.15785257325794,5.81249848204084,6.29094058665591
"FER1L5",5.0356243495767,4.00000090168412,5.44294382750272,4.72792099897632,4.13750434346279,4.9541967757723,5.02680050188814,4.71699144295808,4.51096255203822,4.47897245198125,5.04001611735694,4.60880983394386,4.45285962347852,4.1292838413419,4.7602214788262,5.32192845556108,4.88264353841092,4.88264353841092,3.52356321057389,5.51096223565784
"LAMTOR4",7.92005511437323,7.30469364872306,8.15025507208342,7.73131909891659,7.33002060550016,7.66675666288357,8.34340786671576,9.05745029926151,7.81442231065809,8.09750550849034,6.35755218055649,7.90568790868929,9.57875008272215,7.43045263530002,7.40343824822358,8.65356169788394,8.79636417058891,6.95768260223069,8.31379007078294,7.63589953848007
"SLC35A2",7.39403398114037,6.85798111949783,7.06069603975459,7.63952167186264,6.89602972410983,6.95186762086123,7.69209244519039,6.74953440174872,7.77939112520251,6.90448421832671,7.30378083948691,7.60139946482096,8.01736526097374,7.97556146359165,7.03452398537978,8.0520246148421,8.28123463102102,7.13955145471759,6.87405932613305,8.18338731087719
"SLC30A10",1.84800091403561,4.80735543730574,3.8875262455352,4.00898967931085,4.56071556578581,2.58496490521089,6.62497832573874,4.11270096667689,3.76553580716776,2.92600131683792,3.82782004059939,2.82782105658073,3.79701401574587,4.20163464524283,3.26303590864035,3.93546069074292,3.89724139382618,1.92600321511712,3.07039104538447,4.2094541454639
"ARHGAP24",4.50462102795189,3.5360541439423,4.06177706147568,3.16992660443591,4.4059930401922,4.15380614658164,4.36457313263308,2.76553686797177,3.07039104538447,0.765543232779434,4.30012445690134,5.51412257585887,4.76553527676547,3.65535297360816,4.92124636472249,6.36807005119249,4.30012445690134,4.24792827275656,4.32912431405011,4.66675715987486
"RHOQ",6.63807398202961,5.40599269993406,5.35049760068582,6.29462093267442,7.55074686232698,6.09803229357293,5.76818458949159,6.25927267537897,5.36807022585287,4.15380614658164,6.72246616108993,4.47897245198125,6.17592394160662,5.37155921108898,6.24031452016638,5.89481800577768,6.70321160584556,8.02014662868554,7.01122736726007,6.6850993122102
"ANKS1B",3.43296074310423,-1.73691750513299,-0.999971146387718,1.37851717207014,1.9634778231882,1.72247039626762,1.80735904403755,2.10434001491558,2.43296207893112,1.32193386565598,2.3785143976646,-0.73694154944923,2.3785143976646,2.10434001491558,2.40599508173938,3.00000180336767,1.37851717207014,2.78659845275167,1.4426878274713e-05,1.26304041705061
"FLJ41455",0.137516639099783,-0.73694154944923,2.92600131683792,2.63227054242512,-0.999971146387718,3.59693633469669,1.53605787504212,2.60881160774742,-1.32189202796217,-0.151987063589206,2.29278469350044,1.63227286934698,-0.514552563047815,-0.73694154944923,2.88752722032816,3.12101705923057,0.926007011668035,2.29278469350044,-0.999971146387718,0.263046428242375
"ATP11C",4.15380614658164,3.10433833736613,3.72246711742147,3.7441621722081,2.92600131683792,4.22496713649474,1.43296475058118,2.88752722032816,2.63227054242512,4.45943227440762,2.53605538764331,2.51096445031909,4.16992580293933,2.94486031943625,2.67807415932188,4.99548497113294,1.13751008143976,3.01792368910115,0.848004921505136,2.53605538764331
"KLF7",5.58496280128259,4.39917177756139,5.95186773739555,5.30378111341631,5.88996044294615,1.13751008143976,2.03562742849482,3.79701401574587,4.88264353841092,5.79181433157607,4.22496713649474,5.35049760068582,5.82273040283761,6.29278193324506,6.12308695796742,5.85798124386807,5.92124612665406,6.64385633404422,5.74685045175632,3.33628481627466
"ATP6V1E1",9.1132212695304,8.33091692291881,9.68158983478937,8.56643468433907,9.90538702006187,8.4886435800179,9.68685067089732,8.3385135998907,8.82623070983496,8.57818400583722,8.81025031816663,8.52120785549168,9.40556699541048,8.9827084574373,9.29691622981562,8.72451388722621,7.21140173476631,9.4868350416703,9.26889285942937,8.7234903362739
"TCONS_00029157",1.76553898957745,0.378522720865208,1.00000721345717,1.80735904403755,2.51096445031909,2.48542940340909,2.43296207893112,1.92600321511712,2.0703927628755,3.52356321057389,2.70044193767022,2.58496490521089,2.29278469350044,3.52356321057389,2.88752722032816,2.32193098027456,2.16992820742773,1.80735904403755,3.45943293017765,2.88752722032816
"PTPRR",6.19967254112139,1.9634778231882,4.93073781057758,2.23266382635093,5.08321379382268,2.63227054242512,8.22544851681304,4.6496160338422,5.66106576492452,3.8678974521396,6.36807005119249,1.37851717207014,4.37851231685695,6.06177641355899,4.71149545729694,4.91647712215123,3.21723226750483,5.8021934754893,4.04439499371882,3.85798199008933
"RASSF7",8.12153356914237,8.1369911633305,8.87651697726064,8.59096127875689,8.11582402944399,8.96809078085306,8.58646456341748,8.89905478641425,8.67630976226578,8.1116573984213,8.80316247671263,8.11322129558123,8.29691625275195,9.51629100531582,8.51727573258445,8.60843968951534,8.137503574982,8.86263738855117,7.87467409310556,8.98669537868247
"IPO7",7.8740592646371,7.87528865966626,7.72246609278051,8.77939109236921,7.4822030069836,8.40939097856991,8.43462826933311,7.07895144810303,8.22881873858571,7.23170129501669,8.94807518770135,8.4704555607215,7.17192745440166,7.98811664158153,8.40130624867668,8.09750550849034,7.51963633146419,7.51254303410535,7.23649271405073,6.53449758936869
"LINC00511",5.539159121365,5.10013709189619,6.1818978418267,5.39917143569065,5.67807218688899,6.08958310497419,5.72246629770876,5.41278186399924,6.0245858598904,5.34695724384937,5.77610425133866,5.82527708449841,5.8429790831289,5.72519608994782,5.99322169385166,6.2630345936847,5.77873450690379,5.8504996637919,5.95884290718776,5.98185288156425
"SPINK5",4.01792279854948,4.22496713649474,5.21334767059998,3.47248907118742,4.50462102795189,3.59693633469669,4.31469725062849,7.19770825623208,4.73876837713531,3.45943293017765,6.68790066241236,2.86789844028588,4.14567827027735,5.88996044294615,6.69627222304785,5.8099291228863,4.47897245198125,4.71699144295808,3.07039104538447,5.74416136472991
"RAB5A",3.41954023982628,-0.321910061312061,3.6205875833742,3.65535297360816,2.78659845275167,3.32192953758168,3.59693633469669,2.32193098027456,3.41954023982628,2.90689251920062,3.39231879677338,3.82782004059939,3.68930027890371,3.16992660443591,3.52356321057389,2.84799891029667,2.3785143976646,3.45943293017765,2.65535411860286,2.16992820742773
"PEAR1",3.13750516317519,3.80735595255369,4.82781953260844,2.78659845275167,4.55458946559029,4.59693573854208,5.91408633626561,3.39231879677338,5.33985035910558,4.07039018663819,4.7970134967911,4.24792827275656,3.72246711742147,5.84549030184784,4.68929971971991,5.52356226968634,4.1858673380007,4.68369701566634,4.6948807498242,5.81249848204084
"SYNPR-AS1",5.73335461179708,4.6380744165762,5.65248678173624,5.81506327344418,4.95884313913225,4.71149545729694,5.16188808536428,6.24412613361288,4.88752575813848,4.86789695806621,4.95884313913225,5.06177662953125,5.33985035910558,5.8176235133084,5.89965926803488,5.5422583593581,5.26678691542084,4.93073781057758,4.7970134967911,5.02680050188814
"ZADH2",3.8678974521396,5.73876810696778,4.94953539990854,5.1168641734531,4.51727632320728,2.70044193767022,4.81249873874808,4.99095531407461,4.56071556578581,4.54843724123225,3.65535297360816,4.55458946559029,4.01792279854948,4.54225866894921,4.00000090168412,5.15380574133039,4.82781953260844,4.49185373752733,4.78659688460631,4.20163464524283
"RAB5B",7.79636420303819,7.76288035933942,8.24079137985435,7.41869603392087,8.11270018486985,8.0531113907779,7.97956815725426,8.36806992019719,7.96693803694013,7.21140173476631,8.77016835314729,7.7648716570669,7.92005511437323,8.12773649516892,8.44169929833279,8.03507405237934,8.10171315270742,8.56795611343115,7.83668165643713,9.20603757067421
"CPLX2",1.72247039626762,1.07039619785143,3.03562566911384,2.03562742849482,3.85798199008933,3.23266229157142,2.98185447948484,3.12101705923057,2.16992820742773,4.24792827275656,3.7441621722081,2.23266382635093,2.23266382635093,2.10434001491558,2.26303741144533,2.63227054242512,3.48542811529024,3.98185356638758,2.0703927628755,2.56071739971824
"DENND2D",4.77082957449212,6.43962330376621,5.4594319465225,4.47897245198125,3.97269357291801,4.76553527676547,4.0959252636796,6.01122747909689,5.15380574133039,8.17392698195462,4.32912431405011,6.08321358103584,5.49185341692854,5.49185341692854,5.92599965584157,5.57288997150774,5.66675687587986,4.68369701566634,5.82017921775942,6.20554910666015
"MAP2K7",6.52982110266451,6.87282888263173,7.01122736726007,6.94836734840209,6.32553051145471,7.29462084078303,7.09169993990624,6.93310059299151,7.34429599669705,7.5991690676235,7.19672515912924,7.08746294733085,7.36194386143706,7.20457124205903,7.86604255893546,8.11842207622738,6.83035687419382,7.1147835513404,7.11790289295976,7.0312188409085
"SLC17A3",5.12101581552885,5.38197582452729,4.89724090970057,5.56985591205619,5.90207382056407,4.76553527676547,5.8278192786129,6.56224257688721,5.65821176843395,3.90689155740489,5.04001611735694,4.93546021927418,4.91647712215123,5.73064022761075,5.65821176843395,5.06608962111294,4.73335488298028,5.43962346997529,4.60880983394386,6.48220308767123
"STAC",9.19869061022125,6.43462839442227,5.34340817764138,5.82017921775942,10.0875954490629,6.09381388463185,6.29278193324506,6.49185325662912,7.47816297365154,7.05636686941634,7.02790610712122,6.39917126475524,6.19179969842416,6.22496655787393,7.50541468874659,6.30195357797717,6.75087457361181,7.16289490005134,7.04766936043855,5.94719881808619
"GPATCH4",7.71699096297409,6.10643228720661,6.99095497381641,7.26021398088068,5.83794349411042,7.64745849840978,6.87774437262715,6.64241291731897,7.16791996587843,8.21577570154686,6.97728003799952,7.79830984726569,8.40599240220812,6.94251462263152,6.81762338540992,8.06231608132859,7.45697046323228,6.67525152721415,5.70873931720946,6.915281985395
"NCAPG2",8.58195378849743,9.59693516101708,6.84046335975916,8.69139461343637,7.64673877029862,8.11322129558123,9.38132666049364,9.01820020663762,9.13622217880899,9.62186874302206,8.70701398295754,7.80413108573343,7.95303243547338,7.00786835543085,6.88630638540466,6.85049953877502,7.86604255893546,5.31469688814243,8.98242325529891,6.44625639533623
